benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,reference_value,row_family,column_family,station_index,x_m,x_over_l,row_measure_norm,row_measure_x_gradient_norm,stokes_m_measure_norm,row_measure_gradient_to_stokes_m_norm_ratio,row_measure_gradient_stokes_m_alignment,row_measure_transport_density_value_per_m,stokes_body_forward_density_value_per_m,transport_minus_stokes_density_value_per_m,transport_to_stokes_density_ratio,diagnostic_flags,candidate_policy,gate_role
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,0.063,pitch_row_N5_m5,pitch_radiation,36,2.775,0.9249999999999999,0.042413558188745745,0.13653032801423168,0.0332655358343104,4.10425759243033,0.9973769084716818,0.268405496106425,0.06572948796328336,0.20267600814314163,4.08348679448647,none,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,0.063,pitch_row_N5_m5,pitch_radiation,37,2.85,0.9500000000000001,0.030958440780012572,0.17048652386413307,0.022932178355564867,7.434379814282307,0.9993915455414202,-0.0865934454249143,-0.012013746584716614,-0.07457969884019769,7.207863493231567,none,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,0.063,pitch_row_N5_m5,pitch_radiation,38,2.925,0.975,0.016851556074911723,0.20583241765431048,0.011825653385902964,17.405585208482233,0.9999671893699825,0.12816371362655296,0.00728096131180134,0.12088275231475162,17.60258132656452,bow_active_station,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,0.09,pitch_row_N5_m5,pitch_radiation,0,0.075,0.024999999999999998,0.016851556074911726,0.2058324176543102,0.011825653385902964,17.40558520848221,0.9999671893699827,-3.4204741410787407,-0.19434614383248508,-3.2261279972462558,17.599907431283988,first_active_station,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,0.09,pitch_row_N5_m5,pitch_radiation,1,0.15,0.049999999999999996,0.030958440780012614,0.17048652386413282,0.022932178355564898,7.434379814282286,0.9993915455414202,0.7696035768395106,0.10824887504933065,0.66135470179018,7.109575748374204,none,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,0.09,pitch_row_N5_m5,pitch_radiation,2,0.22499999999999998,0.075,0.04241355818874573,0.13653032801423132,0.03326553583431038,4.104257592430322,0.997376908471682,-1.8245428412223927,-0.44478905626815457,-1.379753784954238,4.102040766314205,none,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,0.09,pitch_row_N5_m5,pitch_radiation,3,0.3,0.09999999999999999,0.051389333420933415,0.1053116805203907,0.042824444517444514,2.4591487807271393,0.9923424628445525,-0.5903941648770373,-0.2361398883160163,-0.35425427656102104,2.5001882108410975,none,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,0.09,pitch_row_N5_m5,pitch_radiation,4,0.375,0.125,0.05809305793397713,0.07707270637450378,0.051638273719090785,1.4925500181081737,0.9812139701563047,-0.2558475414465545,-0.16658374749384247,-0.08926379395271206,1.535849356828832,none,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,0.09,pitch_row_N5_m5,pitch_radiation,5,0.44999999999999996,0.15,0.0627348124805143,0.051830640816665906,0.05974744045763267,0.867495585077312,0.9542419036443249,-0.09124442994093598,-0.10225812301139094,0.011013693070454952,0.8922951766948813,none,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,0.09,pitch_row_N5_m5,pitch_radiation,6,0.525,0.17500000000000002,0.06551197578962313,0.029924251479492264,0.06719177004063911,0.44535590387622465,0.8624382440166475,-0.01200169081436058,-0.030108256107027175,0.018106565292666597,0.3986179329582434,none,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,0.09,pitch_row_N5_m5,pitch_radiation,7,0.6,0.19999999999999998,0.06660494778338835,0.014790430637878813,0.07400549753709816,0.19985583679732075,0.30105220527453885,0.008560075179884547,0.05183190096541977,-0.04327182578553523,0.16515070874200613,none,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,0.09,pitch_row_N5_m5,pitch_radiation,8,0.6749999999999999,0.22499999999999998,0.06617827296746298,0.0194564223517641,0.08021608844540967,0.24255012590155145,-0.7605337413397142,-0.015859346777988628,0.1420772609512474,-0.157936607729236,-0.11162480661441403,transport_stokes_opposite_sign,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,0.09,pitch_row_N5_m5,pitch_radiation,9,0.75,0.25,0.06438357620110775,0.0339055392816079,0.08584476826814368,0.3949633736059601,-0.9465372632211992,-0.07447812482239151,0.2361928693850019,-0.3106709942073934,-0.31532757536803446,transport_stokes_opposite_sign,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,0.09,pitch_row_N5_m5,pitch_radiation,10,0.825,0.27499999999999997,0.061362633118239744,0.048423372825298606,0.09090760461961443,0.532665809729747,-0.9819079963705387,-0.1549019679638172,0.3258542038156195,-0.48075617177943675,-0.47537201039599447,transport_stokes_opposite_sign,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,0.09,pitch_row_N5_m5,pitch_radiation,11,0.8999999999999999,0.3,0.05724997274005562,0.06169288444515929,0.09541662123342601,0.6465632889497795,-0.9927116273422814,-0.24075217897977397,0.3989836667887597,-0.6397358457685336,-0.6034136207065319,transport_stokes_opposite_sign,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,0.09,pitch_row_N5_m5,pitch_radiation,12,0.975,0.325,0.05217489646444446,0.07347001111656455,0.0993807551703704,0.7392780522809819,-0.9968705436006943,-0.31342462096094736,0.4435603178733152,-0.7569849388342625,-0.706611047768399,transport_stokes_opposite_sign,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,0.09,pitch_row_N5_m5,pitch_radiation,13,1.05,0.35000000000000003,0.04626297771346387,0.08369262010685526,0.10280661714103084,0.8140781443284446,-0.9986555320159973,-0.35884580330109445,0.454352160014975,-0.8131979633160695,-0.789796626672287,transport_stokes_opposite_sign,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,0.09,pitch_row_N5_m5,pitch_radiation,14,1.125,0.375,0.039637151838569265,0.09234381784542683,0.10569907156951804,0.8736483345995383,-0.9994509651737988,-0.37382921280231807,0.4365433176922165,-0.8103725304945346,-0.8563393314060191,transport_stokes_opposite_sign,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,0.09,pitch_row_N5_m5,pitch_radiation,15,1.2,0.39999999999999997,0.032418500653883284,0.09942003943196764,0.1080616688462776,0.920030575998201,-0.9997990239307342,-0.3653417568809165,0.40210854413934743,-0.767450301020264,-0.9085650185893844,transport_stokes_opposite_sign,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,0.09,pitch_row_N5_m5,pitch_radiation,16,1.275,0.425,0.024726816426222313,0.10492171077032675,0.10989696189432134,0.9547280376251086,-0.999939613400833,-0.34407196368741444,0.3629438853330954,-0.7070158490205098,-0.9480031971654211,transport_stokes_opposite_sign,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,0.09,pitch_row_N5_m5,pitch_radiation,17,1.3499999999999999,0.44999999999999996,0.016681010043205453,0.10885019038452365,0.11120673362136958,0.9788093475987761,-0.9999873279942205,-0.3188266196994547,0.3268006596398598,-0.6456272793393145,-0.9755996822368943,transport_stokes_opposite_sign,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,0.09,pitch_row_N5_m5,pitch_radiation,18,1.425,0.47500000000000003,0.008399411656135553,0.1112067336213696,0.11199215541514079,0.9929868142026579,-0.999998643815243,-0.2947459468649903,0.29714595198499,-0.5918918988499803,-0.9919231438154643,transport_stokes_opposite_sign,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,0.09,pitch_row_N5_m5,pitch_radiation,19,1.5,0.5,0.0,0.11199215541514078,0.11225389104070993,0.9976683603290488,-0.9999998504023656,-0.27399693243199275,0.27473318051744494,-0.5487301129494377,-0.9973201340876792,transport_stokes_opposite_sign,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,0.09,pitch_row_N5_m5,pitch_radiation,20,1.575,0.525,0.008399411656135553,0.11120673362136958,0.11199215541514076,0.992986814202658,-0.999998643815243,-0.25695245311435744,0.2590292798370528,-0.5159817329514103,-0.9919822704058713,transport_stokes_opposite_sign,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,0.09,pitch_row_N5_m5,pitch_radiation,21,1.65,0.5499999999999999,0.01668101004320543,0.10885019038452368,0.11120673362136958,0.9788093475987765,-0.9999873279942202,-0.24294287691195732,0.2489333909991646,-0.49187626791112193,-0.975935273033631,transport_stokes_opposite_sign,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,0.09,pitch_row_N5_m5,pitch_radiation,22,1.7249999999999999,0.575,0.02472681642622229,0.10492171077032675,0.10989696189432134,0.9547280376251086,-0.999939613400833,-0.23050298826945903,0.24289557822432745,-0.4733985664937865,-0.9489797630510046,transport_stokes_opposite_sign,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,0.09,pitch_row_N5_m5,pitch_radiation,23,1.7999999999999998,0.6,0.032418500653883256,0.09942003943196767,0.1080616688462776,0.9200305759982014,-0.9997990239307342,-0.21738536823097898,0.23872648081886105,-0.45611184904984003,-0.9106043346566353,transport_stokes_opposite_sign,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,0.09,pitch_row_N5_m5,pitch_radiation,24,1.875,0.625,0.039637151838569265,0.09234381784542676,0.10569907156951804,0.8736483345995376,-0.9994509651737986,-0.20078227970814605,0.23350017893411854,-0.43428245864226456,-0.8598806246088413,transport_stokes_opposite_sign,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,0.09,pitch_row_N5_m5,pitch_radiation,25,1.95,0.65,0.04626297771346386,0.08369262010685524,0.10280661714103081,0.8140781443284447,-0.9986555320159973,-0.1782104314695025,0.22406636160281698,-0.40227679307231945,-0.795346656208042,transport_stokes_opposite_sign,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,0.09,pitch_row_N5_m5,pitch_radiation,26,2.025,0.6749999999999999,0.052174896464444454,0.07347001111656459,0.0993807551703704,0.7392780522809823,-0.9968705436006943,-0.1489662454653247,0.20838339696049302,-0.3573496424258177,-0.7148661920199281,transport_stokes_opposite_sign,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,0.09,pitch_row_N5_m5,pitch_radiation,27,2.1,0.7000000000000001,0.0572499727400556,0.06169288444515941,0.095416621233426,0.6465632889497809,-0.9927116273422811,-0.11498323722774208,0.18684315483897748,-0.3018263920667196,-0.6153997845242728,transport_stokes_opposite_sign,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,0.09,pitch_row_N5_m5,pitch_radiation,28,2.175,0.725,0.061362633118239744,0.0484233728252986,0.09090760461961446,0.5326658097297468,-0.981907996370539,-0.07986078409959882,0.16213108042873153,-0.24199186452833035,-0.49256924636793176,transport_stokes_opposite_sign,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,0.09,pitch_row_N5_m5,pitch_radiation,29,2.25,0.75,0.06438357620110775,0.03390553928160793,0.08584476826814368,0.39496337360596045,-0.9465372632211999,-0.0467462762823418,0.13753326161115678,-0.18427953789349857,-0.33989069796443855,transport_stokes_opposite_sign,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,0.09,pitch_row_N5_m5,pitch_radiation,30,2.3249999999999997,0.7749999999999999,0.06617827296746298,0.019456422351764126,0.0802160884454097,0.24255012590155164,-0.7605337413397163,-0.017017829753804926,0.11534059877667732,-0.13235842853048224,-0.14754414260285642,transport_stokes_opposite_sign,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,0.09,pitch_row_N5_m5,pitch_radiation,31,2.4,0.7999999999999999,0.06660494778338837,0.01479043063787872,0.07400549753709817,0.19985583679731947,0.3010522052745559,0.009610874589516613,0.09647264968410148,-0.08686177509458487,0.0996227907182741,none,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,0.09,pitch_row_N5_m5,pitch_radiation,32,2.475,0.8250000000000001,0.0655119757896231,0.02992425147949244,0.06719177004063907,0.44535590387622753,0.8624382440166481,0.03445151103273705,0.0809388561564334,-0.046487345123696344,0.42564860276937194,none,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,0.09,pitch_row_N5_m5,pitch_radiation,33,2.55,0.85,0.06273481248051428,0.05183064081666574,0.05974744045763267,0.8674955850773091,0.9542419036443237,0.05955698907264587,0.06842007394439696,-0.008863084871751088,0.8704607528054725,none,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,0.09,pitch_row_N5_m5,pitch_radiation,34,2.625,0.875,0.05809305793397713,0.07707270637450331,0.051638273719090785,1.4925500181081646,0.9812139701563043,0.0884947530435939,0.05879469581000911,0.029700057233584792,1.5051485822727686,none,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,0.09,pitch_row_N5_m5,pitch_radiation,35,2.6999999999999997,0.8999999999999999,0.05138933342093347,0.10531168052039058,0.042824444517444576,2.459148780727133,0.9923424628445523,0.13192655510131984,0.05341739021964732,0.07850916488167252,2.4697304484335563,none,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,0.09,pitch_row_N5_m5,pitch_radiation,36,2.775,0.9249999999999999,0.042413558188745745,0.13653032801423168,0.0332655358343104,4.10425759243033,0.9973769084716818,0.2858974584825592,0.0700122664073786,0.2158851920751806,4.08353383132914,none,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,0.09,pitch_row_N5_m5,pitch_radiation,37,2.85,0.9500000000000001,0.030958440780012572,0.17048652386413307,0.022932178355564867,7.434379814282307,0.9993915455414202,-0.09745390923311213,-0.013520569387071291,-0.08393333984604084,7.207825827682968,none,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,0.09,pitch_row_N5_m5,pitch_radiation,38,2.925,0.975,0.016851556074911723,0.20583241765431048,0.011825653385902964,17.405585208482233,0.9999671893699825,0.15219440993153158,0.008646141557764086,0.1435482683737675,17.602581326564522,bow_active_station,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
