radius,frequency,discretization,x_m,heave_density_real,heave_density_imag,heave_density_abs
6.0,3,boundary_dense,1.7999994000000001,-571.2278621679761,268.3786765563598,631.132620411225
6.0,3,boundary_dense,1.8374993250000002,-577.4288775117466,236.17512464017523,623.8612009760488
6.0,3,boundary_dense,1.8749992500000001,-578.8018830504286,202.53080175547737,613.213132183614
6.0,3,boundary_dense,1.9124991750000002,-574.7550425232126,168.20288371181675,598.8618947594102
6.0,3,boundary_dense,1.9499991,-564.7569862634547,134.1865117571407,580.4795202855388
6.0,3,boundary_dense,1.9874990250000002,-548.5191944432811,101.82617567666873,557.890559810472
6.0,3,boundary_dense,2.02499895,-526.0564105270964,72.66240838337085,531.0510075771674
6.0,3,boundary_dense,2.062498875,-497.87434688025087,48.39734101075061,500.221119004733
6.0,3,boundary_dense,2.0999988000000003,-465.1216334194798,30.674470858813613,466.1320167476947
6.0,3,boundary_dense,2.1374987250000004,-429.6469124767612,20.742025428202467,430.1473015371338
6.0,3,boundary_dense,2.17499865,-394.02894129717697,19.02893475158111,394.4881581715148
6.0,3,boundary_dense,2.212498575,-361.2378644114818,24.596167205886427,362.07425498892906
6.0,3,boundary_dense,2.2499985000000002,-334.04130016726754,34.83742153322994,335.85299783762906
6.0,3,boundary_dense,2.2874984250000003,-314.0729954420638,45.635908004455345,317.3712062638036
6.0,3,boundary_dense,2.32499835,-301.00804089523484,52.091073409839645,305.48211177182975
6.0,3,boundary_dense,2.362498275,-292.2386695209309,49.781210757453096,296.4483241778267
6.0,3,boundary_dense,2.3999982,-283.45685158989943,36.658384814811996,285.8174660346864
6.0,3,boundary_dense,2.4374981250000003,-270.34599447976734,14.545732768079688,270.7370219844615
6.0,3,boundary_dense,2.4749980500000004,-250.66014905032034,-11.511524532800433,250.92434222091342
6.0,3,boundary_dense,2.512497975,-225.53103497090117,-35.24680797449963,228.26866891327225
6.0,3,boundary_dense,2.5499979,-198.12157170735998,-52.61156563564096,204.98813139893718
6.0,3,boundary_dense,2.5874978250000003,-170.65749160119182,-63.25523153749866,182.0033069932341
6.0,3,boundary_dense,2.6249977500000004,-144.16698295378717,-68.22490519715046,159.49531862458448
6.0,3,boundary_dense,2.662497675,-119.35401836359537,-68.55545633547247,137.64168079801385
6.0,3,boundary_dense,2.6999976,-96.68267202658046,-65.21229406801592,116.61981978983121
6.0,3,boundary_dense,2.737497525,-76.45039033349846,-59.07176133138524,96.61332811230766
6.0,3,boundary_dense,2.7749974500000003,-58.84135874987898,-50.94101939671894,77.82861271222079
6.0,3,boundary_dense,2.8124973750000004,-43.9396587923684,-41.58946656364141,60.50105241925965
6.0,3,boundary_dense,2.8499973,-31.688700688647362,-31.77082601216985,44.872699237178146
6.0,3,boundary_dense,2.887497225,-21.834196253784448,-22.20499645797927,31.14151559811511
6.0,3,boundary_dense,2.9249971500000003,-13.864645729780948,-13.515810982797479,19.362477830459664
6.0,3,boundary_dense,2.9624970750000004,-6.722693506672493,-5.990180941424552,9.0042698591092
6.0,3,boundary_dense,2.999997,-0.000543511412621158,-0.0004111486768165216,0.0006815041379899489
6.0,4,fine,3e-06,0.008721583003561751,-0.012824670827867864,0.015509293727671233
6.0,4,fine,0.037502925000000006,48.455420860886605,-49.62708044060794,69.35975002740578
6.0,4,fine,0.07500285000000001,5.5276069205780685,-22.351999158207395,23.02534048905524
6.0,4,fine,0.11250277500000001,9.749072158951972,-35.72760982912546,37.03385629478349
6.0,4,fine,0.15000270000000002,18.984072166136023,-51.78323592999799,55.153408955302986
6.0,4,fine,0.187502625,32.92173833980312,-68.48933645356422,75.99098672318964
6.0,4,fine,0.22500255000000002,51.38513182365012,-84.39616245608559,98.80862315530912
6.0,4,fine,0.262502475,74.00262608655615,-98.27418041027876,123.02114941349987
6.0,4,fine,0.3000024,100.20718404076901,-109.0800256472949,148.12134123277127
6.0,4,fine,0.337502325,129.26746021169413,-115.95688215275186,173.6550453864474
6.0,4,fine,0.37500225,160.32405223516875,-118.23773488837385,199.2083423871563
6.0,4,fine,0.412502175,192.43846320493282,-115.45336583419946,224.41488765926778
6.0,4,fine,0.4500021,224.62442537862205,-107.32251734811314,248.9462898028653
6.0,4,fine,0.487502025,255.8854617690585,-93.75417965285024,272.5201198941892
6.0,4,fine,0.52500195,285.2526345200448,-74.82887886377483,294.90409731408573
6.0,4,fine,0.562501875,311.8034693444467,-50.777434771142595,315.9109864774743
6.0,4,fine,0.6000018,334.7114743430017,-21.98138479991386,335.43248550876496
6.0,4,fine,0.637501725,353.208584685504,11.07672358082814,353.3822266340271
6.0,4,fine,0.67500165,366.6599042087346,47.79009975149375,369.76124592582187
6.0,4,fine,0.712501575,374.5628325705716,87.49259653365033,384.645642106459
6.0,4,fine,0.7500015,376.49019149531637,129.45587670591846,398.12521686760556
6.0,4,fine,0.7875014250000001,372.1770626362541,172.91265800793448,410.38342224305205
6.0,4,fine,0.8250013500000001,361.4946016538738,217.07575771859277,421.66364748931596
6.0,4,fine,0.8625012750000001,344.4180893414069,261.1635488964798,432.23861412163234
6.0,4,fine,0.9000012000000001,321.02230783903855,304.3889517365711,442.38891946972524
6.0,4,fine,0.937501125,291.5498774097655,345.98769783737185,452.4475859947247
6.0,4,fine,0.97500105,256.311980884538,385.2274028807682,462.70507180623974
6.0,4,fine,1.012500975,215.74724756420972,421.4246750349669,473.44020906536855
6.0,4,fine,1.0500009000000001,170.3600137537028,453.96171945040567,484.87501174274865
6.0,4,fine,1.087500825,120.7468919145746,482.2478172292045,497.13455837364813
6.0,4,fine,1.12500075,67.63308140710457,505.81924070973514,510.32081867467747
6.0,4,fine,1.162500675,11.708377677036065,524.238624616373,524.3693561293362
6.0,4,fine,1.2000006,-46.24144836011178,537.1790260276989,539.1656309062255
6.0,4,fine,1.2375005250000002,-105.40514739100473,544.4344502427923,554.5440611057799
6.0,4,fine,1.27500045,-165.0012985814836,545.8227503064886,570.2174175572992
6.0,4,fine,1.3125003750000002,-224.21304335079293,541.2822798538618,585.8822367100909
6.0,4,fine,1.3500003,-282.24698930338246,530.8625785494097,601.2307712309408
6.0,4,fine,1.3875002250000001,-338.3318012447768,514.6633054583068,615.9112969566361
6.0,4,fine,1.42500015,-391.7397777717766,492.8594108068824,629.5795837776096
6.0,4,fine,1.4625000750000001,-441.80798091671056,465.7421465921873,641.9579730122518
6.0,4,fine,1.5,-487.93471278978353,433.65397470628534,652.7909724588784
6.0,4,fine,1.537499925,-529.5501823650859,396.9839362499817,661.8305230823261
6.0,4,fine,1.5749998500000002,-566.1056568630727,356.2143764772722,668.8529709446335
6.0,4,fine,1.612499775,-597.1323653453817,311.90661616368834,673.6859794812808
6.0,4,fine,1.6499997000000002,-622.2661407259636,264.661312446946,676.2105886483328
6.0,4,fine,1.687499625,-641.190436567423,215.1128261703083,676.3125785674105
6.0,4,fine,1.7249995500000002,-653.6984129458191,163.96624094853541,673.9484722578394
6.0,4,fine,1.762499475,-659.6824227320955,111.9881050490041,669.1204932851435
6.0,4,fine,1.7999994000000001,-659.1109764934098,59.95152443130209,661.831900572746
6.0,4,fine,1.8374993250000002,-652.0379390395411,8.604521418749263,652.0947107098616
6.0,4,fine,1.8749992500000001,-638.6842275502946,-41.21567930188478,640.0127145157605
6.0,4,fine,1.9124991750000002,-619.3948472421484,-88.7113859689736,625.7153400634035
6.0,4,fine,1.9499991,-594.5652038503504,-133.15251540007014,609.2925192278128
6.0,4,fine,1.9874990250000002,-564.7835514026212,-173.80701345122657,590.9224465695919
6.0,4,fine,2.02499895,-530.7009734968523,-210.06658718677878,570.7639567481529
6.0,4,fine,2.062498875,-493.0786110418017,-241.40411758542393,549.001333927441
6.0,4,fine,2.0999988000000003,-452.7746813227444,-267.42658661392585,525.8534884118278
6.0,4,fine,2.1374987250000004,-410.665622465451,-287.88343368100595,501.52081199378205
6.0,4,fine,2.17499865,-367.6917732015959,-302.6840000150337,476.2508204142379
6.0,4,fine,2.212498575,-324.7320492053658,-311.90940008595004,450.26478614598915
6.0,4,fine,2.2499985000000002,-282.6333682934305,-315.79978484657516,423.80552731415986
6.0,4,fine,2.2874984250000003,-242.16574128019505,-314.7576379458046,397.13551452244684
6.0,4,fine,2.32499835,-203.95756527424751,-309.3088112488956,370.5005116714468
6.0,4,fine,2.362498275,-168.44551624401288,-300.0572809473302,344.10501855133856
6.0,4,fine,2.3999982,-135.9339950252812,-287.6488178358196,318.15074006809687
6.0,4,fine,2.4374981250000003,-106.54443443581485,-272.7163205365738,292.7898700369514
6.0,4,fine,2.4749980500000004,-80.24133884440774,-255.78923827688772,268.0798516819448
6.0,4,fine,2.512497975,-56.92480859999982,-237.30683872866524,244.03886891546466
6.0,4,fine,2.5499979,-36.46507883482479,-217.5643857558856,220.59910227325446
6.0,4,fine,2.5874978250000003,-18.795162220198847,-196.76247076429968,197.6581089258811
6.0,4,fine,2.6249977500000004,-3.9468527520475463,-175.064302993218,175.1087885548512
6.0,4,fine,2.662497675,7.9415396434687535,-152.67587726060898,152.88228003665213
6.0,4,fine,2.6999976,16.669198801855337,-129.9329825178381,130.99787072573585
6.0,4,fine,2.737497525,22.067195098764074,-107.34486950435152,109.589607666207
6.0,4,fine,2.7749974500000003,24.118521188750734,-85.58956684101501,88.92287116577374
6.0,4,fine,2.8124973750000004,23.072534435611175,-65.43090087776883,69.37971342517115
6.0,4,fine,2.8499973,19.51408157420765,-47.56888806494837,51.41593616205405
6.0,4,fine,2.887497225,14.353592463618785,-32.44164853767891,35.47514871644569
6.0,4,fine,2.9249971500000003,8.711366522733705,-20.020615118706047,21.833756809691884
6.0,4,fine,2.9624970750000004,3.6694820566335684,-9.359175028506986,10.052823273995443
6.0,4,fine,2.999997,0.00022172727118443023,-0.0007359408597681918,0.0007686168953797719
6.0,4,boundary_dense,3e-06,0.023266993628592924,-0.018972953959061768,0.030022091440232164
6.0,4,boundary_dense,0.037502925000000006,127.27372038134553,-44.987793359801515,134.9907457979736
6.0,4,boundary_dense,0.07500285000000001,-86.68290018333005,-60.671589910782345,105.80627111138217
6.0,4,boundary_dense,0.11250277500000001,-317.76995232765665,-378.268233871627,494.02894587127287
6.0,4,boundary_dense,0.15000270000000002,-227.19535214471267,-452.4859568713452,506.3213102388017
6.0,4,boundary_dense,0.187502625,26.066972041128665,388.62969967943985,389.5029274656669
6.0,4,boundary_dense,0.22500255000000002,-175.06535893953898,1491.8981013176187,1502.1344229514698
6.0,4,boundary_dense,0.262502475,-354.54732203715514,921.9415559637227,987.7651725873556
6.0,4,boundary_dense,0.3000024,995.7359635485695,-1474.8585697749936,1779.5218205862882
6.0,4,boundary_dense,0.337502325,2897.283186996751,-2562.6684142922245,3868.012314776812
6.0,4,boundary_dense,0.37500225,987.5601140100862,-537.3569987562614,1124.2897859964535
6.0,4,boundary_dense,0.412502175,-5044.604876063311,1067.026014483362,5156.217884378625
6.0,4,boundary_dense,0.4500021,-6377.604215070727,-285.13931635031463,6383.97524696146
6.0,4,boundary_dense,0.487502025,2760.627186228351,659.5795975716001,2838.328329646832
6.0,4,boundary_dense,0.52500195,10663.482852655783,6050.27210656321,12260.328670649118
6.0,4,boundary_dense,0.562501875,2926.076190975449,2572.254458706587,3895.9485206723807
6.0,4,boundary_dense,0.6000018,-7978.294333137398,-13858.726051953523,15991.168445403468
6.0,4,boundary_dense,0.637501725,-3124.1504455540125,-11595.94581642816,12009.424440163362
6.0,4,boundary_dense,0.67500165,1756.5937489497933,35199.953760957134,35243.756416879995
6.0,4,boundary_dense,0.712501575,-1711.0755686852222,9828.803549393171,9976.630634353227
6.0,4,boundary_dense,0.7500015,47130.098384001336,-94207.97736334142,105339.3999061011
6.0,4,boundary_dense,0.7875014250000001,-111733.63864253323,130558.74981994803,171842.9316522736
6.0,4,boundary_dense,0.8250013500000001,129079.95799486664,-89864.88236708411,157281.06255619714
6.0,4,boundary_dense,0.8625012750000001,-70305.24468349156,26913.266304297893,75280.48441111199
6.0,4,boundary_dense,0.9000012000000001,-19917.329407580597,2563.1088217249535,20081.572088909754
6.0,4,boundary_dense,0.937501125,86095.66462961506,12394.561999269245,86983.26640894143
6.0,4,boundary_dense,0.97500105,-101556.35940859148,-41372.66643342364,109660.34681751808
6.0,4,boundary_dense,1.012500975,80948.2784101898,60470.447655027834,101041.07490111663
6.0,4,boundary_dense,1.0500009000000001,-47767.568858033075,-58624.34566371885,75621.12495266202
6.0,4,boundary_dense,1.087500825,21073.87470999265,46039.872042996845,50633.76356768268
6.0,4,boundary_dense,1.12500075,-5308.20280545372,-28695.631152721304,29182.465013717672
6.0,4,boundary_dense,1.162500675,-1106.0093978185096,16537.737890255135,16574.68042873959
6.0,4,boundary_dense,1.2000006,2457.6341404170116,-7111.66837598749,7524.346659887742
6.0,4,boundary_dense,1.2375005250000002,-2142.785305318309,3701.0589075685693,4276.606821065122
6.0,4,boundary_dense,1.27500045,1037.9360873602132,-603.0948631312831,1200.4310623188528
6.0,4,boundary_dense,1.3125003750000002,-831.1819984289898,855.3497640800304,1192.6804825367826
6.0,4,boundary_dense,1.3500003,-13.092384600100575,443.66821516877224,443.861347366
6.0,4,boundary_dense,1.3875002250000001,-431.272103063977,496.7631766594625,657.8520202644557
6.0,4,boundary_dense,1.42500015,-338.4257063842135,486.19603937202646,592.3837839126752
6.0,4,boundary_dense,1.4625000750000001,-429.76016403113033,447.6122828982598,620.5244188502624
6.0,4,boundary_dense,1.5,-455.4625630377599,430.27973377296246,626.5674709276383
6.0,4,boundary_dense,1.537499925,-496.25008142929676,396.9136691761488,635.456217293888
6.0,4,boundary_dense,1.5749998500000002,-528.7608286824259,366.640504530641,643.4386322808172
6.0,4,boundary_dense,1.612499775,-558.7613614485119,331.9235482599773,649.9134564980849
6.0,4,boundary_dense,1.6499997000000002,-585.1717217111252,295.77174614027604,655.6728374008111
6.0,4,boundary_dense,1.687499625,-608.1065610205483,257.08557536642024,660.2170723464527
6.0,4,boundary_dense,1.7249995500000002,-627.494624581405,216.10813211012092,663.6657506928348
6.0,4,boundary_dense,1.762499475,-642.967240740544,172.5719396474131,665.7236266042981
6.0,4,boundary_dense,1.7999994000000001,-653.964560446767,126.41987573500255,666.0717914017878
6.0,4,boundary_dense,1.8374993250000002,-659.6012376018448,77.68851505540454,664.1605965558324
6.0,4,boundary_dense,1.8749992500000001,-658.8650809044972,26.852602387288947,659.4120540983911
6.0,4,boundary_dense,1.9124991750000002,-650.6476815470488,-25.17589713399211,651.1345723420399
6.0,4,boundary_dense,1.9499991,-633.8687480341832,-76.95701327376864,638.5232741462459
6.0,4,boundary_dense,1.9874990250000002,-607.8516645936521,-126.40324552162673,620.8553991290358
6.0,4,boundary_dense,2.02499895,-572.4865355813743,-170.95532515726416,597.4667828604281
6.0,4,boundary_dense,2.062498875,-528.5945906069709,-207.72609368924097,567.9457467208839
6.0,4,boundary_dense,2.0999988000000003,-478.1874893525069,-233.92887010446685,532.3401086162928
6.0,4,boundary_dense,2.1374987250000004,-424.5161015625092,-247.47274533148084,491.3824174385268
6.0,4,boundary_dense,2.17499865,-371.9429630856521,-247.74318889524682,446.8984844826851
6.0,4,boundary_dense,2.212498575,-325.1643127785975,-236.37039173827478,401.9984980012774
6.0,4,boundary_dense,2.2499985000000002,-288.02006973019536,-217.55061326668235,360.9485141957176
6.0,4,boundary_dense,2.2874984250000003,-261.9546530205907,-197.45662207248307,328.0386529654904
6.0,4,boundary_dense,2.32499835,-244.93793638029757,-182.66512792867672,305.5505549650312
6.0,4,boundary_dense,2.362498275,-231.5379127229061,-177.96258743951253,292.0282307521761
6.0,4,boundary_dense,2.3999982,-214.789192513339,-183.99701219753678,282.823792701662
6.0,4,boundary_dense,2.4374981250000003,-189.56186463514,-196.37038239197375,272.9377724037498
6.0,4,boundary_dense,2.4749980500000004,-155.34145275042343,-207.88771414803216,259.5154497063825
6.0,4,boundary_dense,2.512497975,-116.80752981574176,-212.30499003090446,242.3167509968674
6.0,4,boundary_dense,2.5499979,-80.11923924924861,-207.573458836122,222.4990636184107
6.0,4,boundary_dense,2.5874978250000003,-48.40227306407715,-195.16900706253585,201.08137993246828
6.0,4,boundary_dense,2.6249977500000004,-22.513311840040306,-177.27033173622178,178.6942073036421
6.0,4,boundary_dense,2.662497675,-2.712267529220497,-155.8709312372001,155.89452716468924
6.0,4,boundary_dense,2.6999976,11.167486853669732,-132.70200528155965,133.17107406780937
6.0,4,boundary_dense,2.737497525,19.5789992602708,-109.21705261420487,110.95810828311593
6.0,4,boundary_dense,2.7749974500000003,23.180122907121675,-86.6219679692214,89.6698579950369
6.0,4,boundary_dense,2.8124973750000004,22.805291194477235,-65.89158880299004,69.72648550907485
6.0,4,boundary_dense,2.8499973,19.473661569257658,-47.730803637687984,51.55049088819146
6.0,4,boundary_dense,2.887497225,14.362542845814867,-32.48729655279544,35.52051624494135
6.0,4,boundary_dense,2.9249971500000003,8.720493181935481,-20.036978340347535,21.852402667618485
6.0,4,boundary_dense,2.9624970750000004,3.6734242110671103,-9.368582875859008,10.063020944840206
6.0,4,boundary_dense,2.999997,0.0002220652689811735,-0.0007369559557686312,0.0007696863415902205
