title,station_index,frequency_index,omega_rad_s,quantity,orientation,row_mode,col_mode,heading_index,wave_heading_rad,wave_heading_deg,force_real,force_imag,complex_added_mass_real_per_m,complex_added_mass_imag_per_m,added_mass_per_m,damping_over_omega_per_m,damping_per_m,status
Station section hydrodynamics: example_station_hull.yml,2,17,3.57814574,froude_krylov_force,as_written_section_force_rows,sway,,1,0.0,0.0,0.001129150391,0.0,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,2,17,3.57814574,froude_krylov_force,as_written_section_force_rows,heave,,1,0.0,0.0,15165.5439,0.0,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,2,17,3.57814574,froude_krylov_force,as_written_section_force_rows,roll,,1,0.0,0.0,0.002075195312,0.0,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,2,18,3.87070823,radiation,as_written_section_force_rows,sway,sway,,,,1498.12476,-687.703247,99.99242709353925,-45.90079452904691,99.99242709353925,-45.90079452904691,-177.66858314712087,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,2,18,3.87070823,radiation,as_written_section_force_rows,sway,heave,,,,0.005209025927,-0.003643269651,0.00034767674838636487,-0.00024317025169500684,0.00034767674838636487,-0.00024317025169500684,-0.0009412410945270344,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,2,18,3.87070823,radiation,as_written_section_force_rows,sway,roll,,,,1892.10339,-1100.69336,126.28855441786669,-73.46584442816548,126.28855441786669,-73.46584442816548,-284.36484865199975,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,2,18,3.87070823,radiation,as_written_section_force_rows,heave,sway,,,,0.006778708193,-0.00598220434,0.00045244528551609394,-0.00039928258800428886,0.00045244528551609394,-0.00039928258800428886,-0.0015455063994839,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,2,18,3.87070823,radiation,as_written_section_force_rows,heave,heave,,,,15465.9219,-13565.1289,1032.2738862016552,-905.4053432423827,1032.2738862016552,-905.4053432423827,-3504.559913574266,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,2,18,3.87070823,radiation,as_written_section_force_rows,heave,roll,,,,0.01250295527,-0.004027549643,0.0008345105005068185,-0.0002688190428434595,0.0008345105005068185,-0.0002688190428434595,-0.0010405200815149015,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,2,18,3.87070823,radiation,as_written_section_force_rows,roll,sway,,,,1894.03137,-1102.05701,126.41723755877399,-73.55686132932537,126.41723755877399,-73.55686132932537,-284.71714852038843,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,2,18,3.87070823,radiation,as_written_section_force_rows,roll,heave,,,,0.008644452319,-0.003561979858,0.0005769744892749679,-0.00023774455957841607,0.0005769744892749679,-0.00023774455957841607,-0.0009202398233979004,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,2,18,3.87070823,radiation,as_written_section_force_rows,roll,roll,,,,2850.82642,-1763.88232,190.2785806424997,-117.73043139890623,190.2785806424997,-117.73043139890623,-455.7001497371968,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,2,18,3.87070823,radiation,pdstrip_internal_transposed,sway,sway,,,,1498.12476,-687.703247,99.99242709353925,-45.90079452904691,99.99242709353925,-45.90079452904691,-177.66858314712087,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,2,18,3.87070823,radiation,pdstrip_internal_transposed,sway,heave,,,,0.006778708193,-0.00598220434,0.00045244528551609394,-0.00039928258800428886,0.00045244528551609394,-0.00039928258800428886,-0.0015455063994839,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,2,18,3.87070823,radiation,pdstrip_internal_transposed,sway,roll,,,,1894.03137,-1102.05701,126.41723755877399,-73.55686132932537,126.41723755877399,-73.55686132932537,-284.71714852038843,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,2,18,3.87070823,radiation,pdstrip_internal_transposed,heave,sway,,,,0.005209025927,-0.003643269651,0.00034767674838636487,-0.00024317025169500684,0.00034767674838636487,-0.00024317025169500684,-0.0009412410945270344,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,2,18,3.87070823,radiation,pdstrip_internal_transposed,heave,heave,,,,15465.9219,-13565.1289,1032.2738862016552,-905.4053432423827,1032.2738862016552,-905.4053432423827,-3504.559913574266,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,2,18,3.87070823,radiation,pdstrip_internal_transposed,heave,roll,,,,0.008644452319,-0.003561979858,0.0005769744892749679,-0.00023774455957841607,0.0005769744892749679,-0.00023774455957841607,-0.0009202398233979004,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,2,18,3.87070823,radiation,pdstrip_internal_transposed,roll,sway,,,,1892.10339,-1100.69336,126.28855441786669,-73.46584442816548,126.28855441786669,-73.46584442816548,-284.36484865199975,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,2,18,3.87070823,radiation,pdstrip_internal_transposed,roll,heave,,,,0.01250295527,-0.004027549643,0.0008345105005068185,-0.0002688190428434595,0.0008345105005068185,-0.0002688190428434595,-0.0010405200815149015,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,2,18,3.87070823,radiation,pdstrip_internal_transposed,roll,roll,,,,2850.82642,-1763.88232,190.2785806424997,-117.73043139890623,190.2785806424997,-117.73043139890623,-455.7001497371968,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,2,18,3.87070823,diffraction_force,as_written_section_force_rows,sway,,1,0.0,0.0,-0.002436852548,0.003536114935,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,2,18,3.87070823,diffraction_force,as_written_section_force_rows,heave,,1,0.0,0.0,-11713.9854,10841.4297,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,2,18,3.87070823,diffraction_force,as_written_section_force_rows,roll,,1,0.0,0.0,-0.001261842437,0.005106490105,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,2,18,3.87070823,froude_krylov_force,as_written_section_force_rows,sway,,1,0.0,0.0,0.0008544921875,0.0,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,2,18,3.87070823,froude_krylov_force,as_written_section_force_rows,heave,,1,0.0,0.0,14647.4932,0.0,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,2,18,3.87070823,froude_krylov_force,as_written_section_force_rows,roll,,1,0.0,0.0,0.0009155273438,0.0,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,2,19,4.10965061,radiation,as_written_section_force_rows,sway,sway,,,,1613.78076,-755.756287,95.55088882564425,-44.747828669378045,95.55088882564425,-44.747828669378045,-183.897941387285,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,2,19,4.10965061,radiation,as_written_section_force_rows,sway,heave,,,,-0.0007424459327,-0.002255780157,-4.395973141634769e-05,-0.0001335632474615705,-4.395973141634769e-05,-0.0001335632474615705,-0.0005488982814040241,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,2,19,4.10965061,radiation,as_written_section_force_rows,sway,roll,,,,2013.09375,-1216.24426,119.19394620979945,-72.0130162365351,119.19394620979945,-72.0130162365351,-295.94833610441634,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,2,19,4.10965061,radiation,as_written_section_force_rows,heave,sway,,,,-0.001599397045,0.0009690046427,-9.469923859722986e-05,5.737412242178474e-05,-9.469923859722986e-05,5.737412242178474e-05,0.00023578759720890234,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,2,19,4.10965061,radiation,as_written_section_force_rows,heave,heave,,,,17124.0508,-14151.4883,1013.9036942263982,-837.9002394790637,1013.9036942263982,-837.9002394790637,-3443.47723029428,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,2,19,4.10965061,radiation,as_written_section_force_rows,heave,roll,,,,-0.008785651065,-0.005696335342,-0.0005201925744688628,-0.0003372762387977845,-0.0005201925744688628,-0.0003372762387977845,-0.0013860875005138207,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,2,19,4.10965061,radiation,as_written_section_force_rows,roll,sway,,,,2015.13513,-1217.77246,119.3148149661173,-72.10349994530316,119.3148149661173,-72.10349994530316,-296.3201925333501,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,2,19,4.10965061,radiation,as_written_section_force_rows,roll,heave,,,,-0.001031774213,-0.009807738476,-6.109066706157136e-05,-0.0005807096924065878,-6.109066706157136e-05,-0.0005807096924065878,-0.0023865139416316457,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,2,19,4.10965061,radiation,as_written_section_force_rows,roll,roll,,,,3022.42285,-1959.76953,178.95565301226966,-116.03665449879021,178.95565301226966,-116.03665449879021,-476.87010794331246,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,2,19,4.10965061,radiation,pdstrip_internal_transposed,sway,sway,,,,1613.78076,-755.756287,95.55088882564425,-44.747828669378045,95.55088882564425,-44.747828669378045,-183.897941387285,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,2,19,4.10965061,radiation,pdstrip_internal_transposed,sway,heave,,,,-0.001599397045,0.0009690046427,-9.469923859722986e-05,5.737412242178474e-05,-9.469923859722986e-05,5.737412242178474e-05,0.00023578759720890234,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,2,19,4.10965061,radiation,pdstrip_internal_transposed,sway,roll,,,,2015.13513,-1217.77246,119.3148149661173,-72.10349994530316,119.3148149661173,-72.10349994530316,-296.3201925333501,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,2,19,4.10965061,radiation,pdstrip_internal_transposed,heave,sway,,,,-0.0007424459327,-0.002255780157,-4.395973141634769e-05,-0.0001335632474615705,-4.395973141634769e-05,-0.0001335632474615705,-0.0005488982814040241,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,2,19,4.10965061,radiation,pdstrip_internal_transposed,heave,heave,,,,17124.0508,-14151.4883,1013.9036942263982,-837.9002394790637,1013.9036942263982,-837.9002394790637,-3443.47723029428,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,2,19,4.10965061,radiation,pdstrip_internal_transposed,heave,roll,,,,-0.001031774213,-0.009807738476,-6.109066706157136e-05,-0.0005807096924065878,-6.109066706157136e-05,-0.0005807096924065878,-0.0023865139416316457,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,2,19,4.10965061,radiation,pdstrip_internal_transposed,roll,sway,,,,2013.09375,-1216.24426,119.19394620979945,-72.0130162365351,119.19394620979945,-72.0130162365351,-295.94833610441634,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,2,19,4.10965061,radiation,pdstrip_internal_transposed,roll,heave,,,,-0.008785651065,-0.005696335342,-0.0005201925744688628,-0.0003372762387977845,-0.0005201925744688628,-0.0003372762387977845,-0.0013860875005138207,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,2,19,4.10965061,radiation,pdstrip_internal_transposed,roll,roll,,,,3022.42285,-1959.76953,178.95565301226966,-116.03665449879021,178.95565301226966,-116.03665449879021,-476.87010794331246,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,2,19,4.10965061,diffraction_force,as_written_section_force_rows,sway,,1,0.0,0.0,-0.001162217115,0.003326785052,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,2,19,4.10965061,diffraction_force,as_written_section_force_rows,heave,,1,0.0,0.0,-12505.1484,11035.9023,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,2,19,4.10965061,diffraction_force,as_written_section_force_rows,roll,,1,0.0,0.0,0.002465665573,0.003695556195,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,2,19,4.10965061,froude_krylov_force,as_written_section_force_rows,sway,,1,0.0,0.0,-0.0005798339844,0.0,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,2,19,4.10965061,froude_krylov_force,as_written_section_force_rows,heave,,1,0.0,0.0,14214.2119,0.0,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,2,19,4.10965061,froude_krylov_force,as_written_section_force_rows,roll,,1,0.0,0.0,-0.001342773438,0.0,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,2,20,4.36674786,radiation,as_written_section_force_rows,sway,sway,,,,1743.12817,-821.279602,91.41407924113423,-43.06999330769531,91.41407924113423,-43.06999330769531,-188.07580110659285,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,2,20,4.36674786,radiation,as_written_section_force_rows,sway,heave,,,,-0.003782933578,0.001321421354,-0.00019838666818357907,6.92987001440536e-05,-0.00019838666818357907,6.92987001440536e-05,0.0003026099505548278,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,2,20,4.36674786,radiation,as_written_section_force_rows,sway,roll,,,,2145.36646,-1329.52026,112.50847926788519,-69.72342739451763,112.50847926788519,-69.72342739451763,-304.4646273668752,external_pdstrip_reference_smoke_not_a_validation_gate
